,variable_name,max_risk_diff,quantile1,quantile2
0,n_1,0.4195804195804196,3,0
1,k_1,0.0,0,0
2,k_2,0.0,0,0
3,n_5,0.0,0,0
4,n_7,0.0,0,0
5,k_5,0.0,0,0
6,k_7,0.0,0,0
7,k_3,0.0,0,0
8,i_2,0.0,0,0
9,i_0,0.0,0,0
10,n_8,0.0,0,0
11,k_8,0.0,0,0
12,i_3,0.0,0,0
13,n_4,0.0,0,0
14,k_4,0.0,0,0
